TOI,P_mean,P_std
TOI0663,1.2007390450767397,0.0
TOI0666,3.3476125072523364,0.12564137043871834
TOI0667,3.866986617447893,3.4600421787422198
TOI0668,2.826300160465724,0.0
TOI0669,1.3257165168060423,0.0
TOI0670,4.935430557824491,0.2397809714193333
TOI0672,8.598244190766465,0.3286640622778898
TOI0673,3.66146222548306,1.328126351496759
TOI0674,0.7423155287104835,0.24819093482228316
TOI0675,0.5978189737876818,0.0
TOI0677,0.851630899477516,0.5699897230585008
TOI0678,2.7705106645313156,2.8845168120621634
TOI0679,2.010292504456288,0.0
TOI0680,0.4334143227203358,0.0
TOI0681,3.303833669636361,2.185023545934037
TOI0682,1.3739852349632269,0.0
TOI0683,0.568144831183366,0.0
TOI0684,5.6494418170131935,0.075168143344674
TOI0685,0.8017280273952809,0.0
TOI0686,3.730074241839457,0.5034471602097306
TOI0687,5.83007886058255,2.994934361350198
TOI0688,4.3742248154539,2.190103794655593
TOI0689,1.674131215744732,0.0
TOI0690,4.7891843413800546,0.8074717235821588
TOI0691,3.7861279204336498,0.06587578230525075
TOI0692,0.5195652485239465,0.0012556260388401075
TOI0693,9.250989266028085,0.007007836773945897
TOI0694,2.8921614878674045,2.517706132801299
TOI0695,4.485277852338538,2.301240908078487
TOI0696,0.5021696543651524,0.2822111341863228
TOI0697,6.471418795296691,2.0898843573090886
TOI0698,2.7579259635010724,2.609928697239324
TOI0699,2.714874053105404,2.1744673527137333
TOI0700,4.165296506886845,2.8184482783559237
TOI0701,4.207079867002958,2.027583184024325
TOI0702,4.1050447443910425,2.845100784678446
TOI0703,7.293411080048898,2.498792831327959
TOI0704,7.1040620584922545,2.50219747377412
TOI0705,7.64613145134888,2.2859369283947464
TOI0706,3.7741917643513587,3.31345691669628
TOI0707,2.915850091979012,1.9193207313512963
TOI0708,6.8188898140913485,1.6733473276809705
TOI0709,2.3655977033666074,3.0805306996864763
TOI0710,5.234504950188667,0.8235890784763447
TOI0711,8.426737397626356,1.7438259815526196
TOI0712,7.161144114486488,1.918031338785957
TOI0713,3.2852218262376494,2.381065837856418
TOI0714,2.357623186785062,1.7616048506731035
TOI0715,2.4184126498336194,2.3843568551797207
TOI0716,0.4176333391711802,0.0007052673567279205
TOI0717,3.128080664070726,2.597951829698644
TOI0718,5.049043102736143,3.473021440078255
TOI0719,2.0482597281811445,0.005945469319880492
TOI0720,5.071248782184519,2.608807688844884
TOI0721,2.77920385955469,2.6099194572249576
TOI0722,3.1612385710331514,2.251189722213747
TOI0723,8.300338807047522,1.7390574704395052
TOI0724,6.737030212021693,2.0223720211361433
TOI0725,6.108577227518502,0.3924574470608049
TOI0726,1.6173555551121694,0.0
TOI0727,4.978273065038492,1.1158755113295997
TOI0728,5.219594949446707,2.2859226082688098
TOI0729,3.736140355268224,0.0
TOI0730,0.4416575630692376,0.0
TOI0731,7.41838295271593,2.581617047284069
TOI0732,0.965532431314167,0.0
TOI0733,8.886543275967062,0.0
TOI0734,2.5918546735091557,2.2769510632572816
TOI0735,6.4399018949044935,2.3338407020789
TOI0736,5.955460456345115,0.0
TOI0737,0.8673318462563476,0.0
TOI0738,1.5101025275555304,1.3555716425229
TOI0739,5.461410323804533,2.0224828404856474
TOI0740,5.060260753217998,0.33197199980258607
TOI0741,6.310971039627661,1.5235793203527312
TOI0742,2.195852617473234,2.093316713899276
TOI0743,0.3730325229743151,0.0
TOI0744,0.6152761851716372,0.0
TOI0745,2.355044189099935,0.0064429071239417894
TOI0746,6.061340892344946,2.60101991525354
TOI0747,1.403990348665096,0.3975213461531084
TOI0748,1.014489110268177,0.00033137811975825215
TOI0749,0.4767096490968674,0.15901218730591016
TOI0750,0.41887153784512765,0.00010186533084305394
TOI0751,1.251741124380277,0.3078863573679682
TOI0752,3.2908575465010506,2.1396427928520176
TOI0753,0.5548941256832542,0.0012236703289373319
TOI0754,4.180892841348835,0.4491297164455661
TOI0755,6.1098438990118105,0.7902428493242877
TOI0756,2.0009033388302764,2.4307257504866695
TOI0757,3.6351468660803095,1.2437873188264514
TOI0758,2.2251142653944402,0.02450546398340403
TOI0759,2.10522000707065,0.010528081488444418
TOI0760,4.07244355430493,1.84763036402402
TOI0761,6.20885633620593,0.7319245537798587
TOI0762,1.5576457452845451,1.3853712859932157
TOI0763,2.3967796296163573,0.030742991802224395
TOI0764,2.5107164827169135,0.4491215950584419
TOI0765,1.7435747745187735,1.57799562487956
TOI0766,0.717382133592597,0.14319110064682228
TOI0767,1.2550931192243553,0.0
TOI0768,1.9837360026483999,0.826358172328771
TOI0769,1.4157100807632845,1.059879367917386
TOI0770,2.0303943772809814,1.127872359996522
TOI0771,1.5661717368976027,2.081519534728189
TOI0772,3.532765166698451,0.01741907218379468
TOI0773,1.0358316352963417,0.2067845746757526
TOI0774,3.298016555952617,1.074965011898588
TOI0775,2.4674723100534197,0.08254545798151423
TOI0776,10.0,0.0
TOI0777,4.151150202116781,0.03882126663202867
TOI0778,1.3543848017148286,0.19701151778647175
TOI0779,3.1825336861825178,0.008712831382894694
TOI0780,4.970981960487405,3.951018469531553
TOI0781,1.3592774946097994,0.0016969285119478594
TOI0782,3.1037795703291335,2.9716848081879377
TOI0783,7.983134021732581,2.016865978267419
TOI0784,4.560045905033801,3.908511231225051
TOI0785,8.041976491709141,1.5973440991478571
TOI0786,2.9115157129179585,1.9111815756270727
TOI0787,3.925800093428045,1.0135530252282592
TOI0788,3.5309281381021957,2.8817400369679116
TOI0789,4.0391251392183305,3.331316757278258
TOI0790,2.567176370788282,0.788362640114185
TOI0791,1.933864986269669,0.3651928146091908
TOI0792,2.9352381180469593,2.753095816831523
TOI0793,2.8349689097869293,2.406715410224553
TOI0794,3.225398673711822,2.5831630609816782
TOI0795,4.24121439844298,1.5652075963580823
TOI0796,5.179612862937394,1.6557010507986638
TOI0797,4.957043549144102,2.8351354278019216
TOI0798,5.647987271007005,3.1775569768323684
TOI0799,7.3474053726919335,1.8999981843194975
TOI0800,3.5337522115651727,1.5071667977355354
TOI0801,5.014078256692847,1.246259836558077
TOI0802,6.074621631781199,2.7936305982348
TOI0803,2.917119718659771,1.1694623785646192
TOI0804,1.6399350411581324,1.885485340357927
TOI0805,2.884350821119379,2.9467393714833103
TOI0806,6.665261553735268,2.8910441172493355
TOI0807,5.089910180740992,2.56341234686009
TOI0808,3.2503956820606295,2.407294199913629
TOI0809,1.9803572286701874,1.977829889427288
TOI0810,2.4958966204542445,2.232269202240642
TOI0811,3.1587975040781453,0.03751872940081169
TOI0812,2.957915077231411,1.4444242760122754
TOI0813,5.204994225526654,1.9084909333537758
TOI0814,4.445937926418664,2.0707910773789986
TOI0815,8.262717957872658,0.0
TOI0816,6.968907895899787,2.143336990083529
TOI0817,5.777251005346841,1.6487761879537648
TOI0818,1.5550744347250711,0.0
TOI0819,3.905658352700726,2.669260566014081
TOI0820,3.803483061831528,0.0
TOI0821,2.3789178350140316,1.0774790985688736
TOI0822,3.5092302889439093,0.014376502062924512
TOI0823,1.9105629507114577,1.5122777404817898
TOI0824,3.2036247388535717,2.567670847372612
TOI0825,4.2781327222113115,3.2170459993313223
TOI0826,2.6298936548973275,0.3304942188539446
TOI0827,2.1235502684720493,0.6781113498905392
TOI0828,1.330375942615607,0.0
TOI0829,4.577182204564909,1.4167218214712591
TOI0830,3.6747351858057047,0.896984508245833
TOI0831,3.486954765347299,0.03667589831057849
TOI0832,2.4498819345080696,1.9797496648785644
TOI0833,4.7511567682193245,0.4575412795807463
TOI0834,1.7837813627828698,0.632090814750768
TOI0835,8.251922565174661,2.4721548164083638
TOI0836,7.854027285903199,2.145972714096801
TOI0837,2.6145725133188753,0.6367408666785616
TOI0838,3.814349055894868,0.010870959640258082
TOI0839,1.0184213380124452,0.33117359106181854
TOI0840,1.2028655867826203,0.8226336986792679
TOI0841,2.101868646674266,2.177550078956538
TOI0842,1.200261514126602,1.0564369622735263
TOI0843,0.8942062117699352,0.17949529248342636
TOI0844,6.336263924329634,0.0
TOI0845,3.5053258912579603,0.0
TOI0846,5.280105770790476,1.7467686403962122
TOI0847,0.8045541123831914,0.0
TOI0848,10.0,0.0
TOI0850,0.628393117953813,0.0
TOI0851,0.2099960802991591,0.0
TOI0852,5.859050501519543,0.0
TOI0853,1.3707996003271972,0.0
TOI0854,2.0819293091771636,0.36157149467137717
TOI0856,5.768604971597211,0.0
TOI0857,1.302696166764723,0.0
TOI0858,4.187112844296411,1.4048953955868482
TOI0859,2.960137419951514,3.6937865353647705
TOI0860,3.070838001740956,0.0
TOI0861,4.569391079295519,3.0841157222317483
TOI0862,1.2686052543536932,0.14837087580760172
TOI0863,7.138191083771016,2.1545008028199484
TOI0864,6.192317452198672,4.021176886490664
TOI0865,1.4973636789946694,0.0026207896641940428
TOI0866,2.45336519935056,2.0965320308397586
TOI0867,2.7020570748511767,2.007360918512257
TOI0868,1.5357061499239044,1.7715291000279614
TOI0869,4.005740075071229,1.2398244349996392
TOI0870,9.418632994784232,0.851248095789009
TOI0871,7.205548171586554,2.3300825404032373
TOI0872,6.483288586281341,1.3899567408556293
TOI0873,5.233482947083289,3.293607708555822
TOI0874,3.2459972749921433,1.2933818675321083
TOI0875,9.417454545112289,0.14340513750621797
TOI0876,4.048274116483474,4.156705911458019
TOI0877,4.6276134703754055,3.96565016738772
TOI0878,4.317677916124877,2.5907787747003033
TOI0879,6.175803374613768,0.0
TOI0880,6.327014346279474,0.0
TOI0881,0.5680934291152352,0.0
TOI0882,2.4645938011036512,0.0
TOI0883,1.261433872392972,0.0
TOI0884,1.397901666324528,0.0
TOI0886,0.6398346879783825,0.0
TOI0887,2.6142246106595235,0.0
TOI0888,2.192720280977524,0.0
TOI0889,3.1465053485958627,2.3985012037797
TOI0890,1.5965856212302822,0.0
TOI0891,4.627379873809712,0.0
TOI0892,9.627399197997356,0.0
TOI0893,0.118319673437673,0.0
TOI0894,3.985082696273388,0.0
TOI0895,6.652820855419734,0.0
TOI0896,2.4883290453046,0.0
TOI0897,0.6462313344064288,0.0
TOI0898,1.114529397465893,0.0
TOI0899,3.1215773766751673,2.520684737068922
TOI0900,5.025337758335491,1.3259787457023366
TOI0901,2.429428531567517,0.8136326731343706
TOI0902,4.833525165224539,1.239570180127716
TOI0903,2.89519500015841,1.6069793764590405
TOI0904,8.267564774065729,1.5911597754653006
TOI0905,1.5033474885195706,1.538340422971443
TOI0906,5.840183261208878,4.159816738791122
TOI0907,1.2232793018555672,0.303837968978084
TOI0908,7.994436001767016,2.4805687602618245
TOI0909,3.013623462607554,1.0993394484771697
TOI0910,6.239019430064532,3.4386372748682645
TOI0911,6.406699487338869,2.0716263773259005
TOI0912,6.402695559667304,2.65328155028646
TOI0913,7.854291462973844,2.145708537026156
TOI0914,0.585529077340695,0.0015358320218765709
TOI0915,4.811876374050971,0.04747869804132269
TOI0916,3.3787649208812573,3.1627484329846003
TOI0917,2.127333277390499,1.2138903785791004
TOI0918,0.6100683614263079,0.27287908994311016
TOI0919,6.091152805229754,2.593151915118828
TOI0920,3.305856253487134,0.6236800284804729
TOI0921,5.829397087311454,2.451908647464316
TOI0922,2.541302708486815,1.7167641160159959
TOI0923,4.627987321218299,0.8489563260062348
TOI0924,0.7444400163838937,0.10561181443711776
TOI0925,2.794664975464877,1.415217780490824
TOI0926,0.359455016885518,0.0
TOI0927,0.998450603689515,0.017458184162847692
TOI0928,4.55390933695654,3.1332969404409154
TOI0929,0.33484380536758007,0.05312685193506973
TOI0930,3.023048104030987,1.1165198260915472
TOI0931,0.8113147744214468,0.0
TOI0932,2.5159510903152684,1.5501304166223908
TOI0933,2.4106488082678967,2.239501235162486
TOI0934,0.9811944660523738,0.4746489432283324
TOI0935,3.5860786053841207,1.657508012175227
TOI0936,3.9479474574126394,0.09904976843148551
TOI0938,7.212824765826716,0.0
TOI0939,1.0845317667299343,0.0
TOI0940,1.472500653335601,0.0
TOI0941,0.952592225114844,0.0
TOI0942,3.4063520558915377,0.0
TOI0943,0.6927207604694288,0.0
TOI0944,1.2205277341445977,0.0
TOI0945,0.8171327150387966,0.0
TOI0946,2.3351821220677382,2.173820796848492
TOI0949,5.189858235129477,0.0
TOI0951,1.4855662858290233,0.0
TOI0952,0.8972124980865686,0.0
TOI0953,1.4855662858290233,0.0
TOI0954,1.225933870754998,0.0
TOI0955,10.0,0.0
TOI0957,0.8277882630038123,0.0
TOI0958,0.2941643935150603,0.0
TOI0959,1.5494888132066982,0.0
TOI0960,0.40384022563299,0.0
TOI0961,4.465391148988564,0.0
TOI0962,2.050262719519216,0.0
TOI0963,9.255884774830728,0.0
TOI0964,0.6025416413337671,0.0
TOI0965,0.1880813596423065,0.0
TOI0966,4.801302364203826,0.0
TOI0967,3.453809918817715,2.413957330558173
TOI0968,1.4036012932683122,0.0
TOI0969,10.0,0.0
TOI0970,1.251642543125673,0.0
TOI0971,1.1916331304261183,0.0
TOI0972,0.8948305549893242,0.0
TOI0973,8.47308565548697,1.52691434451303
TOI0974,1.4134324021718163,0.0
TOI0975,8.07180863568467,1.1892071138855194
TOI0976,5.208598385847606,0.0
TOI0977,1.2929979417483144,0.0
TOI0978,1.3187886023069666,0.0
TOI0979,0.3688775286109008,0.0
TOI0980,0.6686342866499991,0.0
TOI0982,1.0425808259450826,0.0
TOI0983,0.5244631419445995,0.0
TOI0984,2.19274820430702,0.0
TOI0986,0.5478653565776958,0.0
TOI0987,1.042573567490941,0.0
TOI0988,0.1985930701196997,0.0
TOI0989,3.0101995396392733,0.0
TOI0990,2.310262292525273,0.0
TOI0991,10.0,0.0
TOI0992,2.132536549215281,0.0
TOI0993,2.942883683949421,0.0
TOI0994,0.4793016940464724,0.0
TOI0995,3.157329542609296,0.0
TOI0996,3.625112512005533,0.0
TOI0997,1.4695890570764958,0.36318310322019187
TOI0998,0.235152615437387,0.0
TOI0999,2.6024287394411827,3.6987857524683143
TOI1000,0.5415444963753223,0.0
TOI1001,1.933988177303632,0.0
TOI1002,0.9333638717662528,0.0
TOI1003,4.896512391781119,0.0
TOI1004,7.358043052894831,0.0
TOI1005,0.9097781508887808,0.0
TOI1006,1.257757511145042,0.0
TOI1007,1.7204642586011123,0.0
TOI1008,2.037168074472563,0.0
TOI1009,0.9867974998711704,0.0
TOI1010,0.6535264141798925,0.0
TOI1011,0.4126280248781071,0.0
TOI1012,0.8827982666698082,0.0
TOI1013,1.2697109033496514,0.0020804382722357517
TOI1014,0.7041208893653002,0.0002518153512579835
TOI1015,0.6854332830523251,0.0
TOI1016,0.7478814189018848,0.0
TOI1017,1.1033865836610377,3.6410006550691154e-05
TOI1018,5.0295187551951726,0.05178302486721211
TOI1019,0.9344636232573734,0.2655381554723075
TOI1020,7.083481938728607,0.0
TOI1021,6.32100625502636,0.36392275470058144
TOI1023,1.3264797545042255,0.001335116794112007
TOI1024,2.431674222170939,1.7590662712933947
TOI1025,1.176403457292225,0.0013075657632792344
TOI1026,6.49545095612407,2.3423372244968372
TOI1027,6.472325108964993,0.0
TOI1028,8.41665739698039,1.692592132132877
TOI1030,1.5953177075917118,0.004229219906372705
TOI1031,3.2409665125310463,0.5893326983692656
TOI1032,0.9428547535551776,0.0
TOI1033,4.237459422232338,2.72695497322614
TOI1034,0.3917770648858455,0.21300014882980378
TOI1035,1.5206687761627542,0.007788712507123208
TOI1036,3.732595531357123,0.0
TOI1037,3.767046275402879,0.00016381416163346874
TOI1038,0.8595434364663933,0.0
TOI1039,3.0762106347820293,8.74664717109841e-06
TOI1040,4.8159274622006025,3.3860964136534033
TOI1041,3.346375956508074,0.07962748629842359
TOI1042,10.0,0.0
TOI1043,5.683763988843433,0.32064784653573697
TOI1044,0.7556874966053164,0.25196503995248176
TOI1045,1.1724999880470448,0.0
TOI1046,5.831364409635843,1.797356325190579
TOI1047,5.184196421971438,0.21111786668692048
TOI1048,1.94661786579423,0.007634651601687359
TOI1049,7.488093968357072,2.511906031642929
TOI1050,0.9967866117674734,0.2503853532417534
TOI1051,2.230155528736898,1.9935987973970999
TOI1052,5.748840108182597,0.37489598600535956
TOI1053,8.606981793163747,1.3930182068362527
TOI1054,2.9238154253476507,1.2455158996491218
TOI1055,8.834200353090084,0.06738713108655325
TOI1056,5.947693040188533,0.8789953598970904
TOI1057,3.280002964427047,1.304075673549695
TOI1058,7.358508076014588,2.641491923985412
TOI1059,9.657403994477091,0.002872152315195109
TOI1060,5.502649500140437,0.6999135020313882
TOI1061,8.39400278455418,0.0
TOI1062,5.543197492187787,2.6386289972551107
TOI1063,7.93174713876597,0.11228972225447553
TOI1064,8.575317053117285,1.056136274061614
TOI1065,1.0792943355792188,0.0
TOI1066,0.6313007121295034,0.0
TOI1067,0.44715597680910535,0.0003496077953182297
TOI1068,0.792217116668497,0.0
TOI1069,1.1177911024408012,0.3735042860163614
TOI1070,1.1177911017374367,0.3735042853129969
TOI1071,1.772415981569587,0.0
TOI1072,6.335157478949355,2.4996788136940733
TOI1073,3.593650139019167,2.608882548892268
TOI1074,4.107036678597643,0.23479397301605165
TOI1075,10.0,0.0
TOI1076,1.5826660736406808,0.9464379789885378
TOI1077,0.6688991412182985,0.18926046261456772
TOI1078,3.629160492802953,3.456444436524435
TOI1079,1.0593215468037471,0.0
TOI1080,4.497487630131843,0.0
TOI1081,6.5662811985459415,0.0
TOI1082,9.28513380424605,0.6654146853958434
TOI1083,5.398833649090385,4.064725974953089
TOI1084,1.01257113294172,0.337838033849581
TOI1085,1.6276966195629472,0.004236577281671958
TOI1086,1.8566199512764268,0.003343445550338553
TOI1087,2.853189367146697,0.0
TOI1088,3.0067040768991995,0.0
TOI1089,4.88081620934846,0.0
TOI1091,0.8620091289773688,0.0
TOI1092,1.1934094563092523,0.0
TOI1093,0.746333530049986,0.0
TOI1094,7.08193949288877,0.0
TOI1095,1.1093706674260442,0.36800382067076304
TOI1096,3.3235269801858442,0.01123326090797569
TOI1097,5.0760319351642895,0.009994116636925732
TOI1098,1.5858175225925208,0.6002414576221352
TOI1099,7.876056512161286,2.123943487838714
TOI1100,2.470202822449999,2.3525908803538864
TOI1101,2.757092669522107,0.0
TOI1103,5.7371151316852735,0.0
TOI1104,4.13785925946937,2.643003300154308
TOI1105,6.718171847216832,1.2327555832299073
TOI1106,1.4047012474284817,0.0
TOI1107,1.5316957895280623,0.5089434515824542
TOI1109,7.439342891596358,1.0399908632205088
TOI1110,8.901581424841586,0.0
TOI1111,5.403284686925256,0.0
TOI1112,2.111008316080237,0.009329729963821701
TOI1114,1.2445293941773907,0.00029171071030176243
TOI1116,6.508678167166112,2.0220381555120532
TOI1117,1.096163050808852,0.0
TOI1119,2.7819998975733737,0.0
TOI1120,0.8298346083010556,0.0
TOI1124,1.224899600697799,0.5226314182710251
TOI1125,0.7714057899458935,0.0
TOI1127,2.3349748214342343,0.0
TOI1128,6.057998289654353,0.0
TOI1130,4.099673429457246,0.0
TOI1131,1.5568517557153574,1.6670545803247991
TOI1132,0.5932064710741836,0.0
TOI1133,4.432003410514264,0.49811261257930806
TOI1134,2.388667488942186,0.49021405443448424
TOI1135,5.169526172060423,0.19821391571696562
TOI1136,7.884994482267693,1.8064482581771069
TOI1138,0.6495400974576495,0.0009535964252604024
TOI1139,3.106587239236968,0.0
TOI1140,2.3522161301673115,1.4143250130420109
TOI1141,7.237290218466446,2.0238810179335984
TOI1142,3.4068619444558914,0.06607531225955132
TOI1143,4.036987240534133,1.8136112662323551
TOI1144,8.610627434683167,1.3147947093965742
TOI1145,0.7268609404298992,0.0004214044125796512
TOI1146,2.492847120966156,0.001653441256623811
TOI1147,7.585058476058976,1.7526943669238468
TOI1148,1.988238648626743,0.7023516131673909
TOI1149,1.1581037873738662,0.0
TOI1150,1.481548990722337,0.0022603921366188724
TOI1151,1.5463983781876376,0.27459294970662385
TOI1152,1.5494982780179973,0.6194161843901691
TOI1153,3.595349097592396,1.1722601140077464
TOI1154,6.108699500294557,2.0320335460870953
TOI1156,1.6872238280998306,0.0
TOI1157,4.1295404250048495,0.19558373645946647
TOI1158,2.931426809553637,0.0
TOI1160,7.915974401555598,0.0
TOI1161,1.4119142356930023,0.43310334294059827
TOI1162,1.1334339497274193,0.0
TOI1163,5.426862078159189,0.7879943367253587
TOI1165,0.9155400914249977,0.5598937670536822
TOI1166,0.4714219301221135,0.0
TOI1167,2.8311143776832335,2.268809980391314
TOI1169,3.852451093363416,0.0
TOI1172,3.9198672599174857,0.014036325822675555
TOI1173,1.0785683574683,0.5174294613464149
TOI1174,7.487813850407844,1.379065764204698
TOI1175,2.3812277382305798,1.385455621924402
TOI1176,2.72013755993805,1.1154498991000807
TOI1178,7.98748127650833,2.3666932038101125
TOI1179,7.158167943546161,1.5847183290113138
TOI1180,8.134501307368057,2.6501429160716206
TOI1181,1.4749124843008496,0.5187881038006612
TOI1182,2.6432993380192302,0.0
TOI1183,4.414943672593155,1.2171892758542855
TOI1184,7.3053421240256755,1.848202283530103
TOI1186,3.4486261504390527,1.586923455333764
TOI1187,2.917249580344901,0.014140418354131157
TOI1188,2.7528086760413752,0.0
TOI1189,0.16108372237796553,0.04777711285302184
TOI1190,1.0550500346957703,0.0034870209149870336
TOI1191,0.4161052764866834,0.0009094982942520341
TOI1192,3.9371049406606424,0.9331773640562997
TOI1194,1.1758713093490685,0.9340533457691365
TOI1195,5.402331965064797,0.0
TOI1196,5.300783174120601,0.0
TOI1197,1.5309637782861374,0.0
TOI1198,1.801556611777961,0.0
TOI1199,0.7333055653875687,0.0
TOI1200,1.66638733684321,0.00027977263132905605
TOI1201,9.635420500256414,0.36457949974358606
TOI1202,2.6526183832128876,0.05816816548319074
TOI1203,3.4359047144208725,0.1929701544153094
TOI1204,6.692730627507472,1.8522030189391965
TOI1205,2.593184782677898,1.0563865135033992
TOI1206,3.9614401307874574,0.9831151221592683
TOI1207,2.3773221811506846,2.73492875509288
TOI1208,7.981410004738777,3.257427285808091
TOI1209,4.033792150249952,2.4241796423787716
TOI1210,4.696685287861407,2.74323483834585
TOI1211,5.667739984476617,3.178271163873909
TOI1212,2.1312035487990864,2.0029860410453364
TOI1213,2.106415629221483,0.7851402515820853
TOI1214,1.122226277151379,1.0155479458885799
TOI1215,6.170000248875744,2.539784259581394
TOI1216,7.221198744162765,1.8185873927643934
TOI1217,3.5088990066325696,0.5532257437362097
TOI1218,7.478166875306319,2.4140088589045243
TOI1219,1.9761038998325393,2.380813248287451
TOI1220,6.243910153969708,1.482212121896613
TOI1221,4.478841930880169,2.136454759633484
TOI1222,2.5266461973407606,2.1349537162151178
TOI1223,5.801239235271872,2.4426066935437634
TOI1224,1.1056337912655576,0.24500275549449094
TOI1225,6.66902606694766,1.4720537496183406
TOI1226,3.996156421581649,2.336607590959936
TOI1227,1.6567800012341862,0.0032589234125224627
TOI1228,2.435190637647223,1.4777897249256953
TOI1229,3.4175189484330075,2.708257390639082
TOI1230,4.363937008092186,3.51860341357104
TOI1231,3.849937804928127,1.4689272017306163
TOI1232,1.2270819111629112,0.29783667790626484
TOI1233,6.282252561153359,1.1746111735635358
TOI1234,1.7301665128897912,0.5965873460910173
TOI1235,3.44134339570065,2.202176700125078
TOI1236,1.6014773431020597,1.0192589767981381
TOI1237,4.395885947649088,3.9871853192811915
TOI1238,5.206246182905796,2.7844448542783438
TOI1239,6.109915555697849,0.28494956505482205
TOI1240,1.6518351995794862,2.173615124586522
TOI1241,3.33889939219689,1.8712202562633808
TOI1242,6.100750975934651,1.940570761961085
TOI1243,7.119141998932531,1.8333777410270156
TOI1244,5.684906347295089,3.1632036229287026
TOI1245,8.069786937889898,1.3886274016681532
TOI1246,3.167270515021309,2.654776035804966
TOI1247,4.173161102562435,2.7401306288750593
TOI1248,2.0311292187471057,2.5862803670141172
TOI1249,3.8399615270074277,1.9719538477927523
TOI1250,6.425005603506446,2.398828996034857
TOI1251,3.9313503771833425,3.158053514306746
